UniqueCarrier,FlightNum,Year,Month,DayofMonth,Origin,Dest,Distance
XE,2276,2011,6,20,IAH,CVG,871
WN,663,2011,10,21,HOU,MDW,937
XE,2780,2011,2,13,IAH,ORF,1201
CO,1183,2011,9,6,IAH,BOS,1597
WN,389,2011,1,5,HOU,MSY,303
MQ,3265,2011,2,18,HOU,DFW,247
CO,1511,2011,8,21,IAH,SNA,1346
CO,1586,2011,8,8,IAH,MCO,854
CO,1239,2011,11,9,IAH,LAX,1379
XE,2984,2011,1,5,IAH,DAL,217
CO,1104,2011,9,24,IAH,PDX,1825
MQ,3717,2011,1,19,IAH,ORD,925
CO,1666,2011,11,17,IAH,SJC,1608
XE,4116,2011,12,6,IAH,CRP,201
WN,3220,2011,10,24,HOU,MSY,302
CO,1459,2011,10,30,IAH,PHX,1009
WN,46,2011,10,6,HOU,DAL,239
XE,2654,2011,6,20,IAH,BRO,308
XE,4589,2011,10,4,IAH,SDF,788
CO,1821,2011,1,8,IAH,SNA,1347
XE,4578,2011,10,16,IAH,CHS,925
XE,3016,2011,4,7,IAH,VPS,528
WN,632,2011,4,14,HOU,AUS,148
CO,597,2011,4,23,IAH,LAS,1222
XE,2882,2011,4,6,IAH,BNA,657
CO,1594,2011,7,19,IAH,EWR,1400
XE,4180,2011,10,13,IAH,MOB,427
WN,3,2011,7,18,HOU,HRL,276
CO,5,2011,9,14,IAH,MSY,305
XE,4418,2011,11,3,IAH,LBB,458
WN,27,2011,7,10,HOU,HRL,276
CO,1417,2011,5,27,IAH,PIT,1117
CO,1495,2011,1,14,IAH,LAX,1379
XE,2198,2011,6,2,IAH,CRW,975
CO,1277,2011,11,28,IAH,SAN,1303
XE,4609,2011,11,28,IAH,ELP,667
CO,326,2011,4,26,IAH,BWI,1235
XE,2290,2011,9,8,IAH,CRP,201
XE,4398,2011,12,18,IAH,PIT,1117
CO,577,2011,6,20,IAH,ATL,689
XE,2748,2011,8,12,IAH,MOB,427
XE,2565,2011,4,5,IAH,SDF,788
XE,2229,2011,9,11,IAH,BTR,253
CO,62,2011,2,14,IAH,EWR,1400
XE,2060,2011,8,10,IAH,BTR,253
XE,4087,2011,10,26,IAH,MCI,643
WN,48,2011,6,23,HOU,DAL,239
XE,2397,2011,6,7,IAH,CLT,913
WN,7,2011,2,14,HOU,BHM,570
CO,1481,2011,8,20,IAH,TPA,787
CO,632,2011,4,23,IAH,LGA,1416
XE,2895,2011,3,3,IAH,CRP,201
CO,1746,2011,2,4,IAH,ORD,925
CO,1737,2011,11,11,IAH,LAS,1222
CO,1658,2011,9,17,IAH,PHL,1325
WN,38,2011,4,26,HOU,DAL,239
WN,34,2011,1,30,HOU,DAL,239
CO,1638,2011,12,12,IAH,DEN,862
CO,323,2011,5,16,IAH,MSY,305
WN,3,2011,2,21,HOU,JAN,359
WN,2525,2011,6,12,HOU,MDW,937
CO,542,2011,4,28,IAH,SLC,1195
XE,4649,2011,9,29,IAH,PHX,1009
XE,2278,2011,8,2,IAH,OMA,781
WN,512,2011,7,21,HOU,LAS,1235
CO,599,2011,2,27,IAH,DEN,862
CO,1748,2011,4,17,IAH,FLL,965
WN,32,2011,8,24,HOU,DAL,239
CO,1490,2011,12,10,IAH,DEN,862
WN,316,2011,7,19,HOU,MSY,302
CO,1225,2011,12,21,IAH,TPA,787
CO,1451,2011,2,26,IAH,MTJ,926
F9,147,2011,6,28,HOU,DEN,883
XE,2277,2011,4,4,IAH,BRO,308
XE,2470,2011,2,17,IAH,MSP,1034
WN,1272,2011,9,7,HOU,LAX,1390
WN,1223,2011,3,25,HOU,OKC,419
WN,1362,2011,11,22,HOU,SAT,192
WN,1707,2011,9,28,HOU,MSY,302
WN,926,2011,6,28,HOU,JAX,816
CO,1700,2011,9,19,IAH,SAN,1303
XE,2336,2011,2,21,IAH,ICT,542
CO,1011,2011,11,5,IAH,LAX,1379
XE,2041,2011,3,27,IAH,MKE,984
WN,3964,2011,7,16,HOU,BWI,1246
UA,801,2011,4,14,IAH,DEN,862
XE,2308,2011,9,4,IAH,BRO,308
WN,1860,2011,6,24,HOU,ABQ,759
CO,1268,2011,9,29,IAH,MIA,964
CO,5,2011,6,17,IAH,MSY,305
CO,1151,2011,10,14,IAH,PDX,1825
XE,2251,2011,9,30,IAH,HSV,595
XE,2320,2011,6,10,IAH,DTW,1076
XE,2938,2011,4,21,IAH,HSV,595
XE,2131,2011,6,29,IAH,CRP,201
CO,426,2011,1,31,IAH,BWI,1235
CO,1685,2011,12,13,IAH,DCA,1208
XE,2206,2011,9,23,IAH,AMA,517
WN,42,2011,6,3,HOU,DAL,239
XE,2359,2011,9,28,IAH,MCI,643
XE,4343,2011,11,7,IAH,LFT,201
XE,2572,2011,2,14,IAH,CHS,925
WN,3578,2011,1,11,HOU,MDW,937
CO,1266,2011,12,18,IAH,MIA,964
XE,4552,2011,11,15,IAH,HRL,295
OO,1156,2011,5,16,IAH,PHX,1009
WN,1636,2011,7,28,HOU,DAL,239
CO,510,2011,6,6,IAH,EWR,1400
WN,881,2011,2,4,HOU,ABQ,759
XE,2496,2011,2,6,IAH,SDF,788
CO,1753,2011,6,24,IAH,DCA,1208
XE,2593,2011,5,23,IAH,OMA,781
CO,1709,2011,8,16,IAH,ONT,1334
XE,2598,2011,4,17,IAH,MCI,643
CO,1479,2011,1,24,IAH,SAT,191
WN,2268,2011,11,19,HOU,CRP,187
XE,2415,2011,8,28,IAH,CLT,912
XE,4180,2011,10,30,IAH,MOB,427
XE,2174,2011,6,30,IAH,PNS,489
WN,473,2011,6,30,HOU,PHX,1020
XE,2183,2011,7,11,IAH,SDF,788
XE,2472,2011,1,21,IAH,JAX,817
CO,1830,2011,6,25,IAH,PBI,956
CO,1649,2011,9,5,IAH,SNA,1346
DL,1248,2011,5,11,IAH,ATL,689
CO,326,2011,5,8,IAH,BWI,1235
CO,1091,2011,7,2,IAH,ORD,925
XE,2308,2011,5,10,IAH,BRO,308
XE,2908,2011,2,5,IAH,AMA,519
WN,7,2011,6,5,HOU,MCO,848
CO,1705,2011,1,26,IAH,MFE,316
WN,512,2011,6,13,HOU,LAS,1235
XE,2025,2011,5,10,IAH,ABQ,744
XE,2229,2011,9,5,IAH,BTR,253
WN,583,2011,8,26,HOU,LAS,1235
WN,2470,2011,10,7,HOU,DEN,883
CO,1237,2011,12,16,IAH,ORD,925
XE,2573,2011,5,10,IAH,BNA,657
CO,499,2011,1,24,IAH,DEN,862
XE,2847,2011,3,24,IAH,TUS,936
OO,1137,2011,6,24,IAH,MSP,1034
CO,1097,2011,1,24,IAH,LAS,1222
CO,1541,2011,8,2,IAH,AUS,140
US,1170,2011,10,24,IAH,CLT,912
AA,742,2011,8,26,IAH,DFW,224
XE,2649,2011,2,9,IAH,LRD,301
CO,220,2011,2,3,IAH,PHX,1009
XE,2873,2011,1,22,IAH,AMA,519
XE,2517,2011,8,20,IAH,LEX,828
CO,1472,2011,10,12,IAH,PHL,1325
CO,1690,2011,5,8,IAH,MIA,964
XE,4706,2011,9,27,IAH,LFT,201
WN,677,2011,7,17,HOU,BWI,1246
XE,2479,2011,6,8,IAH,DSM,802
CO,1544,2011,4,10,IAH,CLE,1091
XE,4190,2011,12,1,IAH,MCI,643
CO,1249,2011,12,30,IAH,SJC,1608
XE,2525,2011,7,12,IAH,GPT,376
US,362,2011,8,7,IAH,PHX,1009
WN,2797,2011,7,21,HOU,AUS,148
CO,210,2011,2,14,IAH,EWR,1400
OO,5265,2011,10,1,IAH,DAL,216
EV,4956,2011,12,26,IAH,MEM,468
CO,1272,2011,12,24,IAH,ORD,925
CO,1695,2011,4,27,IAH,LAX,1379
WN,24,2011,5,23,HOU,DAL,239
WN,11,2011,8,17,HOU,BHM,570
CO,1442,2011,9,16,IAH,MFE,316
WN,19,2011,3,8,HOU,HRL,276
CO,1787,2011,2,28,IAH,DFW,224
XE,2936,2011,5,3,IAH,AEX,190
WN,48,2011,1,24,HOU,DAL,239
CO,567,2011,6,26,IAH,SEA,1874
CO,1723,2011,4,6,IAH,ONT,1334
CO,1025,2011,10,31,IAH,LGA,1416
CO,423,2011,1,3,IAH,MSY,305
CO,1597,2011,11,4,IAH,ONT,1334
XE,3032,2011,5,12,IAH,CLT,913
MQ,3786,2011,9,29,IAH,ORD,925
AA,1700,2011,6,26,IAH,MIA,964
CO,1816,2011,6,20,IAH,MCO,853
OO,1150,2011,7,4,IAH,CLT,912
WN,677,2011,6,27,HOU,BWI,1246
US,1415,2011,11,26,IAH,CLT,912
XE,4253,2011,10,12,IAH,PBI,956
XE,3008,2011,3,11,IAH,IAD,1190
WN,2043,2011,8,27,HOU,TPA,781
XE,4348,2011,10,23,IAH,OMA,781
FL,286,2011,8,8,HOU,ATL,696
WN,34,2011,3,10,HOU,DAL,239
XE,2122,2011,3,4,IAH,MSP,1034
CO,1732,2011,12,2,IAH,BOS,1597
CO,1889,2011,8,5,IAH,SMF,1609
WN,60,2011,8,17,HOU,DAL,239
CO,1501,2011,12,28,IAH,ORD,925
OO,5205,2011,12,2,IAH,TUS,936
B6,622,2011,10,2,HOU,JFK,1428
CO,1136,2011,9,7,IAH,LGA,1416
XE,4659,2011,12,25,IAH,IND,844
CO,197,2011,4,23,IAH,LAS,1222
XE,2573,2011,8,22,IAH,BNA,657
WN,37,2011,10,11,HOU,ECP,571
CO,1662,2011,2,2,IAH,RSW,861
XE,2902,2011,4,14,IAH,LFT,201
XE,4293,2011,12,5,IAH,BRO,308
XE,3016,2011,7,17,IAH,VPS,528
CO,146,2011,1,14,IAH,ORD,925
WN,230,2011,7,28,HOU,JAN,359
XE,2804,2011,7,11,IAH,MEM,468
XE,2280,2011,9,15,IAH,PNS,489
XE,2936,2011,9,5,IAH,AEX,190
XE,2715,2011,5,24,IAH,CAE,878
XE,2198,2011,8,30,IAH,CRW,975
XE,2944,2011,7,20,IAH,MEM,468
WN,3675,2011,3,24,HOU,DEN,883
CO,199,2011,2,4,IAH,DEN,862
CO,1155,2011,10,2,IAH,IND,844
CO,89,2011,3,30,IAH,EWR,1400
CO,1732,2011,7,19,IAH,PHX,1009
CO,1628,2011,11,16,IAH,AUS,140
CO,1476,2011,10,30,IAH,PHL,1325
WN,31,2011,12,23,HOU,TPA,781
OO,2065,2011,9,28,IAH,PIT,1117
XE,2515,2011,7,13,IAH,HRL,295
CO,1838,2011,3,8,IAH,SAT,191
MQ,3724,2011,9,30,IAH,LAX,1379
CO,1448,2011,5,31,IAH,FLL,965
CO,1476,2011,7,16,IAH,PHL,1325
AA,1700,2011,1,12,IAH,MIA,964
CO,1103,2011,12,11,IAH,PDX,1825
XE,2404,2011,8,27,IAH,OMA,781
OO,7037,2011,2,19,IAH,IAD,1190
CO,1753,2011,5,17,IAH,DCA,1208
OO,5193,2011,12,27,IAH,OKC,395
CO,1744,2011,9,26,IAH,LGA,1416
CO,1524,2011,10,3,IAH,EWR,1400
WN,2189,2011,11,1,HOU,SAT,192
US,1122,2011,8,8,IAH,CLT,912
F9,225,2011,6,26,HOU,DEN,883
WN,534,2011,6,1,HOU,LAX,1390
XE,2407,2011,7,28,IAH,LFT,201
WN,757,2011,11,10,HOU,BWI,1246
CO,1794,2011,4,24,IAH,CLT,913
XE,2522,2011,2,21,IAH,OMA,781
XE,2612,2011,9,1,IAH,CVG,871
WN,48,2011,2,16,HOU,DAL,239
WN,1683,2011,6,4,HOU,BNA,670
FL,290,2011,8,5,HOU,ATL,696
WN,9,2011,12,19,HOU,HRL,277
UA,855,2011,12,11,IAH,SFO,1635
WN,136,2011,2,1,HOU,LAX,1390
XE,2433,2011,8,28,IAH,LBB,458
XE,2553,2011,8,23,IAH,DTW,1075
US,1978,2011,6,10,IAH,CLT,913
CO,1417,2011,8,13,IAH,PIT,1117
WN,45,2011,3,3,HOU,BWI,1246
CO,741,2011,6,20,IAH,AUS,140
XE,2268,2011,6,12,IAH,PBI,956
WN,2299,2011,5,27,HOU,ABQ,759
WN,473,2011,7,8,HOU,PHX,1020
WN,1231,2011,11,7,HOU,SAT,192
XE,4188,2011,10,12,IAH,TUL,429
CO,1812,2011,7,21,IAH,OMA,781
EV,5386,2011,12,15,IAH,DTW,1075
OO,5830,2011,6,28,IAH,OKC,395
WN,1094,2011,7,24,HOU,STL,687
CO,1598,2011,9,19,IAH,ATL,689
CO,1116,2011,10,25,IAH,DCA,1208
CO,1830,2011,1,1,IAH,PBI,956
XE,3036,2011,5,18,IAH,CHS,925
OO,1100,2011,1,12,IAH,ABQ,744
XE,2996,2011,1,22,IAH,LIT,374
CO,1749,2011,7,14,IAH,DFW,224
AS,731,2011,1,26,IAH,SEA,1874
XE,2336,2011,8,23,IAH,ICT,542
CO,1717,2011,6,1,IAH,SAN,1303
CO,1033,2011,9,21,IAH,SFO,1635
CO,1477,2011,9,15,IAH,PBI,956
XE,2936,2011,6,27,IAH,AEX,190
CO,1121,2011,12,14,IAH,SEA,1874
CO,1136,2011,9,2,IAH,LGA,1416
WN,881,2011,2,8,HOU,ABQ,759
EV,4926,2011,12,16,IAH,DTW,1075
FL,298,2011,10,31,HOU,ATL,696
CO,52,2011,7,16,IAH,LAX,1379
XE,3009,2011,8,17,IAH,BTR,253
CO,1723,2011,2,14,IAH,ONT,1334
DL,1248,2011,3,29,IAH,ATL,689
CO,658,2011,4,9,IAH,DCA,1208
CO,1888,2011,7,14,IAH,ONT,1334
WN,1254,2011,11,17,HOU,MSY,302
XE,4117,2011,12,18,IAH,BHM,562
WN,32,2011,10,4,HOU,DAL,239
CO,310,2011,6,3,IAH,EWR,1400
WN,49,2011,9,18,HOU,CRP,187
XE,2274,2011,8,4,IAH,MCI,643
CO,1557,2011,5,23,IAH,SAT,191
CO,1737,2011,12,15,IAH,SFO,1635
CO,73,2011,4,1,IAH,HNL,3904
CO,1268,2011,10,18,IAH,BOS,1597
WN,15,2011,9,9,HOU,CRP,187
CO,106,2011,5,29,IAH,EWR,1400
CO,89,2011,7,11,IAH,EWR,1400
XE,3152,2011,7,20,IAH,AMA,517
CO,1585,2011,9,30,IAH,ORD,925
XE,2936,2011,2,26,IAH,AEX,190
XE,2784,2011,4,28,IAH,LIT,374
XE,2769,2011,4,20,IAH,ELP,667
CO,1690,2011,5,16,IAH,MIA,964
CO,5,2011,1,12,IAH,MSY,305
XE,2062,2011,4,20,IAH,LRD,301
CO,1266,2011,11,28,IAH,MIA,964
OO,5803,2011,4,12,IAH,AUS,140
WN,36,2011,6,28,HOU,DAL,239
CO,752,2011,3,30,IAH,SLC,1195
CO,815,2011,6,16,IAH,LAX,1379
WN,20,2011,9,5,HOU,DAL,239
WN,1636,2011,4,14,HOU,DAL,239
XE,4395,2011,11,23,IAH,CLT,912
CO,1476,2011,2,18,IAH,PHL,1324
OO,5175,2011,12,25,IAH,DFW,224
XE,4453,2011,12,13,IAH,CRP,201
CO,1029,2011,9,1,IAH,MSY,305
AA,322,2011,8,6,IAH,DFW,224
XE,4105,2011,12,26,IAH,ATL,689
MQ,3328,2011,2,9,HOU,DFW,247
CO,1607,2011,8,24,IAH,TPA,787
XE,2344,2011,8,24,IAH,CMH,986
XE,4473,2011,12,17,IAH,JAN,351
XE,2280,2011,3,6,IAH,PNS,489
XE,2470,2011,5,23,IAH,MSP,1034
CO,346,2011,5,31,IAH,ORD,925
XE,2435,2011,8,4,IAH,JAX,817
CO,1572,2011,12,30,IAH,RDU,1042
CO,1165,2011,12,10,IAH,BOS,1597
WN,2801,2011,3,7,HOU,MSY,303
XE,3083,2011,9,1,IAH,MKE,984
CO,35,2011,2,18,IAH,AUS,140
WN,3665,2011,1,26,HOU,AUS,148
XE,3008,2011,6,12,IAH,IAD,1190
EV,5194,2011,9,1,IAH,MEM,468
XE,4640,2011,12,12,IAH,AMA,517
XE,4466,2011,12,12,IAH,CRP,201
CO,1214,2011,11,29,IAH,IAD,1190
US,1015,2011,1,23,IAH,CLT,913
XE,2036,2011,2,18,IAH,JAX,817
B6,620,2011,2,26,HOU,JFK,1428
XE,2358,2011,9,16,IAH,BHM,562
AS,731,2011,10,2,IAH,SEA,1874
CO,739,2011,5,27,IAH,SAN,1303
CO,432,2011,2,3,IAH,LGA,1416
XE,2493,2011,7,20,IAH,ICT,542
CO,1746,2011,1,12,IAH,ORD,925
CO,1678,2011,8,23,IAH,MSP,1034
XE,2453,2011,8,15,IAH,BRO,308
XE,2223,2011,2,14,IAH,CRP,201
WN,1495,2011,10,18,HOU,PHX,1020
WN,3575,2011,2,16,HOU,HRL,276
XE,4246,2011,10,6,IAH,AEX,190
OO,5837,2011,6,13,IAH,MAF,429
XE,2833,2011,3,26,IAH,JAN,351
XE,4459,2011,11,14,IAH,BNA,657
WN,31,2011,12,16,HOU,ECP,571
CO,52,2011,7,15,IAH,LAX,1379
WN,1188,2011,11,9,HOU,BWI,1246
CO,1688,2011,1,11,IAH,DTW,1076
XE,2967,2011,6,11,IAH,LBB,458
US,1702,2011,11,30,IAH,CLT,912
CO,1115,2011,8,17,IAH,SAT,191
WN,1425,2011,4,7,HOU,ABQ,759
XE,2488,2011,6,25,IAH,CLT,913
WN,27,2011,12,16,HOU,CRP,187
OO,4455,2011,11,4,IAH,SLC,1195
CO,1161,2011,10,12,IAH,MCO,854
OO,5173,2011,11,23,IAH,BFL,1428
WN,1863,2011,6,6,HOU,DEN,883
CO,1657,2011,10,16,IAH,MCO,854
XE,2902,2011,8,14,IAH,LFT,201
CO,810,2011,2,6,IAH,EWR,1400
CO,106,2011,7,13,IAH,EWR,1400
XE,2427,2011,4,6,IAH,LBB,458
CO,1036,2011,12,31,IAH,DEN,862
XE,2472,2011,4,22,IAH,JAX,817
CO,1594,2011,12,23,IAH,DEN,862
MQ,3786,2011,8,24,IAH,ORD,925
CO,1836,2011,4,23,IAH,PHL,1324
CO,346,2011,4,9,IAH,ORD,925
MQ,2958,2011,10,9,HOU,DFW,247
XE,2803,2011,6,16,IAH,SHV,192
WN,197,2011,2,3,HOU,LAX,1390
EV,5220,2011,10,26,IAH,MEM,468
XE,4214,2011,12,16,IAH,CRP,201
XE,2246,2011,4,20,IAH,ATL,689
XE,2435,2011,5,24,IAH,JAX,817
WN,7,2011,7,6,HOU,MCO,849
XE,2294,2011,7,31,IAH,BTR,253
EV,5386,2011,6,27,IAH,MEM,469
CO,1027,2011,10,7,IAH,DTW,1075
WN,476,2011,5,24,HOU,MSY,303
CO,137,2011,1,8,IAH,LAX,1379
XE,2316,2011,9,6,IAH,RIC,1157
WN,6,2011,1,10,HOU,DAL,239
XE,2418,2011,1,25,IAH,LCH,127
CO,397,2011,4,20,IAH,LAS,1222
CO,810,2011,4,15,IAH,EWR,1400
CO,47,2011,2,21,IAH,LAX,1379
WN,9,2011,1,13,HOU,STL,687
WN,231,2011,12,29,HOU,BHM,570
CO,1833,2011,3,25,IAH,ORD,925
CO,1151,2011,12,5,IAH,MCO,854
XE,2731,2011,4,19,IAH,SHV,192
OO,5241,2011,10,11,IAH,STL,667
XE,2803,2011,1,5,IAH,SHV,192
MQ,3210,2011,5,26,HOU,DFW,247
CO,1027,2011,2,22,IAH,CLT,913
WN,203,2011,4,10,HOU,BWI,1246
CO,1095,2011,2,19,IAH,LAX,1379
XE,4663,2011,11,16,IAH,BNA,657
CO,1867,2011,6,29,IAH,ONT,1334
OO,5182,2011,11,17,IAH,COS,809
CO,1838,2011,7,29,IAH,PHX,1009
CO,1631,2011,7,8,IAH,SLC,1195
XE,2520,2011,7,10,IAH,CVG,871
WN,1508,2011,10,20,HOU,LAX,1390
DL,2010,2011,12,21,IAH,ATL,689
XE,2817,2011,4,16,IAH,HRL,295
XE,2938,2011,6,24,IAH,HSV,595
DL,8,2011,6,22,IAH,ATL,689
WN,49,2011,7,22,HOU,BWI,1246
CO,534,2011,2,28,IAH,PIT,1117
CO,1597,2011,7,10,IAH,ONT,1334
WN,2955,2011,11,20,HOU,DAL,239
FL,1595,2011,9,13,HOU,BKG,490
WN,1490,2011,9,1,HOU,MCO,849
XE,2715,2011,1,9,IAH,CAE,878
CO,1497,2011,5,31,IAH,LAS,1222
OO,5841,2011,6,30,IAH,ATL,689
MQ,3390,2011,7,30,HOU,DFW,247
CO,1603,2011,9,14,IAH,AUS,140
OO,5199,2011,11,25,IAH,MSP,1034
OO,1179,2011,8,14,IAH,MKE,984
EV,5220,2011,10,12,IAH,MEM,468
OO,5238,2011,12,12,IAH,COS,809
OO,1173,2011,3,14,IAH,PHX,1009
CO,1417,2011,12,4,IAH,SAT,191
OO,1137,2011,7,8,IAH,MSP,1034
CO,246,2011,3,11,IAH,ORD,925
XE,2907,2011,1,10,IAH,LFT,201
DL,1884,2011,6,26,IAH,ATL,689
XE,4190,2011,11,4,IAH,JAX,817
XE,4386,2011,11,27,IAH,TYS,771
WN,598,2011,11,16,HOU,AUS,148
CO,1753,2011,5,26,IAH,DCA,1208
XE,2171,2011,3,5,IAH,ORF,1201
CO,106,2011,1,10,IAH,EWR,1400
CO,1790,2011,3,31,IAH,MIA,964
XE,3049,2011,7,17,IAH,JAX,817
WN,1708,2011,3,20,HOU,LAX,1390
XE,2162,2011,7,19,IAH,TUL,429
XE,2998,2011,4,10,IAH,MEM,469
CO,1139,2011,9,30,IAH,EWR,1400
WN,3056,2011,1,24,HOU,CRP,187
XE,2399,2011,5,17,IAH,GJT,978
OO,4497,2011,10,11,IAH,SLC,1195
B6,620,2011,2,1,HOU,JFK,1428
WN,526,2011,4,26,HOU,JAX,816
CO,1730,2011,10,27,IAH,PIT,1117
WN,1655,2011,4,17,HOU,MAF,441
XE,4371,2011,11,17,IAH,GSO,987
WN,2644,2011,12,15,HOU,ELP,677
MQ,3390,2011,3,26,HOU,DFW,247
XE,4456,2011,10,19,IAH,TYS,771
OO,2056,2011,9,15,IAH,OKC,395
CO,128,2011,3,15,IAH,MSY,305
CO,788,2011,6,27,IAH,DTW,1076
XE,4661,2011,10,11,IAH,XNA,438
XE,3050,2011,6,13,IAH,JAX,817
CO,1048,2011,1,1,IAH,FLL,965
CO,52,2011,8,25,IAH,LAX,1379
XE,4150,2011,10,18,IAH,LFT,201
WN,2623,2011,12,14,HOU,LAX,1390
WN,201,2011,12,27,HOU,CRP,187
MQ,3265,2011,9,9,HOU,DFW,247
CO,1025,2011,11,16,IAH,SNA,1346
WN,264,2011,2,14,HOU,FLL,957
WN,34,2011,12,29,HOU,DAL,239
XE,3096,2011,1,27,IAH,CMH,986
XE,2591,2011,2,14,IAH,DAL,217
CO,850,2011,5,27,IAH,LAX,1379
XE,3008,2011,7,3,IAH,IAD,1190
UA,552,2011,1,6,IAH,IAD,1190
XE,2895,2011,5,13,IAH,CRP,201
WN,56,2011,2,10,HOU,DAL,239
XE,2817,2011,4,8,IAH,HRL,295
CO,467,2011,4,8,IAH,SEA,1874
XE,2700,2011,6,3,IAH,CID,845
XE,4610,2011,9,8,IAH,TYS,771
WN,49,2011,4,13,HOU,MCO,848
XE,2240,2011,7,13,IAH,RDU,1042
AS,731,2011,10,18,IAH,SEA,1874
XE,2629,2011,4,26,IAH,GSP,838
WN,864,2011,3,20,HOU,HRL,276
XE,4094,2011,11,1,IAH,HRL,295
CO,1586,2011,3,2,IAH,MCO,853
WN,1283,2011,6,27,HOU,HRL,276
XE,2499,2011,8,9,IAH,ABQ,744
OO,1185,2011,5,20,IAH,ELP,667
CO,1714,2011,11,27,IAH,SMF,1609
WN,502,2011,4,25,HOU,MCO,848
CO,47,2011,7,13,IAH,LAX,1379
XE,2079,2011,4,5,IAH,MAF,429
OO,5839,2011,8,12,IAH,DFW,224
OO,5168,2011,11,7,IAH,AUS,140
WN,994,2011,12,5,HOU,SAT,192
WN,1104,2011,5,20,HOU,LAS,1235
CO,1236,2011,9,15,IAH,EWR,1400
XE,2998,2011,1,30,IAH,MEM,469
AA,1820,2011,1,15,IAH,DFW,224
XE,3096,2011,4,20,IAH,CMH,986
CO,244,2011,5,3,IAH,CLE,1091
XE,2497,2011,3,9,IAH,ICT,542
OO,1101,2011,3,21,IAH,OKC,395
CO,1625,2011,6,17,IAH,ORD,925
OO,5167,2011,11,13,IAH,OKC,395
WN,291,2011,6,8,HOU,MCO,848
XE,3096,2011,5,25,IAH,CMH,986
CO,1476,2011,12,2,IAH,PHL,1325
XE,2453,2011,6,6,IAH,BRO,308
XE,2729,2011,5,27,IAH,MCI,643
WN,60,2011,5,20,HOU,DAL,239
XE,2800,2011,2,18,IAH,XNA,438
F9,229,2011,4,29,HOU,DEN,883
CO,1196,2011,12,27,IAH,LGA,1416
CO,1597,2011,3,24,IAH,ONT,1334
XE,2380,2011,3,27,IAH,AVL,834
WN,9,2011,2,22,HOU,FLL,957
CO,1561,2011,8,12,IAH,SLC,1195
US,587,2011,1,20,IAH,PHX,1009
WN,2235,2011,8,20,HOU,DEN,883
WN,2969,2011,1,17,HOU,LAS,1235
XE,4116,2011,11,7,IAH,CRP,201
CO,1418,2011,12,30,IAH,SAT,191
XE,2435,2011,8,30,IAH,JAX,817
XE,3078,2011,5,19,IAH,RIC,1157
XE,2654,2011,4,7,IAH,BRO,308
XE,2336,2011,8,13,IAH,ICT,542
WN,1352,2011,3,27,HOU,MDW,937
CO,458,2011,3,19,IAH,DCA,1208
XE,2478,2011,8,27,IAH,JAX,817
WN,44,2011,8,8,HOU,DAL,239
WN,1016,2011,4,28,HOU,MSY,303
WN,876,2011,4,20,HOU,ABQ,759
XE,4299,2011,11,1,IAH,MKE,984
XE,4525,2011,11,6,IAH,SAV,851
XE,2778,2011,2,23,IAH,LIT,374
WN,1497,2011,3,7,HOU,MCO,848
CO,815,2011,4,4,IAH,LAX,1379
XE,2399,2011,4,1,IAH,BTR,253
XE,2276,2011,6,29,IAH,CVG,871
CO,299,2011,3,22,IAH,DEN,862
US,1828,2011,10,3,IAH,PHL,1325
XE,2597,2011,1,3,IAH,SAV,851
XE,4692,2011,10,26,IAH,MCI,643
CO,1632,2011,6,29,IAH,LGA,1416
WN,33,2011,3,13,HOU,MDW,937
XE,2731,2011,8,1,IAH,SHV,192
CO,1600,2011,12,11,IAH,RSW,861
XE,2427,2011,3,30,IAH,LBB,458
WN,745,2011,5,8,HOU,MDW,937
WN,1201,2011,12,27,HOU,TPA,781
CO,1845,2011,3,15,IAH,LAS,1222
XE,2562,2011,4,20,IAH,DAL,217
CO,1591,2011,9,23,IAH,PHX,1009
CO,1415,2011,10,17,IAH,MSY,305
CO,616,2011,5,8,IAH,MSP,1034
CO,1079,2011,2,20,IAH,SAT,191
CO,706,2011,3,8,IAH,TPA,787
CO,1607,2011,7,26,IAH,TPA,787
CO,1793,2011,8,5,IAH,SJC,1608
EV,5525,2011,3,27,IAH,DTW,1076
WN,789,2011,1,12,HOU,MDW,937
XE,2889,2011,7,30,IAH,ORF,1201
WN,201,2011,3,8,HOU,CRP,187
CO,1644,2011,4,19,IAH,SMF,1609
WN,621,2011,5,4,HOU,MSY,303
CO,1872,2011,6,14,IAH,SAN,1303
CO,146,2011,5,10,IAH,ORD,925
WN,51,2011,10,28,HOU,MCO,849
CO,1232,2011,12,29,IAH,MIA,964
CO,667,2011,4,20,IAH,SEA,1874
XE,4646,2011,10,28,IAH,TYS,771
MQ,3719,2011,8,4,IAH,LAX,1379
OO,1108,2011,7,7,IAH,TUS,936
XE,3078,2011,6,1,IAH,RIC,1157
XE,2817,2011,1,7,IAH,HRL,295
WN,2123,2011,2,25,HOU,PHX,1020
WN,741,2011,4,18,HOU,OKC,419
EV,5190,2011,5,17,HOU,ATL,696
CO,52,2011,5,5,IAH,LAX,1379
WN,856,2011,1,19,HOU,BWI,1246
CO,47,2011,11,13,IAH,LAX,1379
XE,2453,2011,7,15,IAH,BRO,308
CO,432,2011,3,16,IAH,LGA,1416
CO,1705,2011,1,1,IAH,MFE,316
WN,676,2011,12,31,HOU,DAL,239
